Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.819299618403117,0.1111111119389534,1.6748108863830566,0.3333333432674408
2,1.687058726946513,0.1666666716337204,1.5646038055419922,0.0
3,1.601870059967041,0.2777777910232544,1.5592336654663086,0.0
4,1.6542171239852905,0.2777777910232544,1.5547891855239868,0.0
5,1.6879791021347046,0.2777777910232544,1.5116325616836548,0.0
6,1.5947400728861492,0.2777777910232544,1.496024489402771,0.0
7,1.5698302189509075,0.3333333432674408,1.5036152601242065,0.3333333432674408
8,1.5273743867874146,0.3333333432674408,1.4594532251358032,0.6666666865348816
9,1.5824741919835408,0.3888888955116272,1.427007794380188,0.6666666865348816
10,1.4551037947336833,0.3888888955116272,1.4246529340744019,0.3333333432674408
11,1.6342403888702393,0.3333333432674408,1.4192668199539185,0.3333333432674408
12,1.4913841088612874,0.2222222238779068,1.4071024656295776,0.3333333432674408
13,1.429479718208313,0.3333333432674408,1.3575334548950195,0.3333333432674408
14,1.4095853567123413,0.5555555820465088,1.4423795938491821,0.3333333432674408
15,1.3857923746109009,0.3333333432674408,1.4278203248977661,0.0
16,1.5299426714579265,0.2777777910232544,1.3897380828857422,0.0
17,1.485774556795756,0.3333333432674408,1.383208155632019,0.3333333432674408
18,1.4158222675323486,0.3888888955116272,1.39226496219635,0.3333333432674408
19,1.4117567539215088,0.4444444477558136,1.3730096817016602,0.3333333432674408
20,1.4407076040903728,0.3888888955116272,1.3723233938217163,0.3333333432674408
21,1.469099481900533,0.3888888955116272,1.3987618684768677,0.3333333432674408
22,1.506300648053487,0.3888888955116272,1.3900805711746216,0.3333333432674408
23,1.4202182690302532,0.5,1.3900572061538696,0.3333333432674408
