Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.7303868640552869,0.22914837300777435,1.702502226829529,0.28205129504203796
2,1.510634542345167,0.34328359365463257,1.5212257385253907,0.3333333432674408
3,1.064910974119093,0.51975417137146,1.100736629962921,0.43589743971824646
4,0.7895674897240592,0.5776997208595276,0.9950191497802734,0.4615384638309479
5,0.8079360840203879,0.5829675197601318,0.8711239337921143,0.41025641560554504
6,0.8873037581260388,0.5566286444664001,1.5416950583457947,0.3589743673801422
7,1.00035725606905,0.5452151298522949,1.0357727646827697,0.41025641560554504
8,0.7429474504677566,0.5996488332748413,0.9687144517898559,0.5384615659713745
9,0.7453991268481408,0.6031606793403625,0.9663924694061279,0.4871794879436493
10,0.7120892670187917,0.6312555074691772,0.9532508611679077,0.4871794879436493
11,0.6453099502966955,0.6909569501876831,0.9966870069503784,0.5384615659713745
12,0.5718814777535992,0.7251975536346436,0.8279737591743469,0.5384615659713745
13,0.4965728756847915,0.7629499435424805,0.7804690450429916,0.5641025900840759
14,0.5472930311323045,0.738366961479187,0.786988838762045,0.6153846383094788
15,0.4199191842592888,0.7787532806396484,0.7749193772673607,0.5384615659713745
16,0.45059011027321116,0.7769973874092102,0.8357031941413879,0.5897436141967773
17,0.44110197532218653,0.7866549491882324,0.8875349886715412,0.5641025900840759
18,0.5322415568195022,0.7603160738945007,1.1183046981692315,0.5128205418586731
19,0.46453990782057486,0.7796312570571899,0.7802768401801586,0.5897436141967773
20,0.41808247191089015,0.7928007245063782,0.828783000074327,0.5641025900840759
21,0.3891240838732753,0.8086040616035461,0.8409059131518006,0.5897436141967773
22,0.3823478064545385,0.7980684638023376,0.8693210741505026,0.6153846383094788
23,0.47722333013177753,0.781387209892273,0.8986279122531414,0.5897436141967773
24,0.48418499813317417,0.7884109020233154,0.8324026152491569,0.692307710647583
25,0.44915014859679697,0.7928007245063782,0.8024607559666037,0.6666666865348816
