Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.752478471169105,0.20983318984508514,1.8729576587677002,0.1794871836900711
2,1.7215021456871833,0.24670763313770294,1.71157968044281,0.23076923191547394
3,1.6028608350487021,0.32045653462409973,1.3378844499588012,0.41025641560554504
4,1.615965540592487,0.2791922688484192,1.7018933057785035,0.28205129504203796
5,1.3886432697722961,0.39859527349472046,1.062849485874176,0.5128205418586731
6,0.9584093785786129,0.521510124206543,0.909744668006897,0.5897436141967773
7,0.9019356932673421,0.6312555074691772,0.7527940213680268,0.6410256624221802
8,0.6682378522582821,0.6821773648262024,0.9325438380241394,0.43589743971824646
9,0.7587995764675673,0.6268656849861145,2.0447147846221925,0.43589743971824646
10,0.7302891538068131,0.6751536726951599,0.8452280998229981,0.5128205418586731
11,0.5478120619183654,0.7278314232826233,0.7371099457144737,0.6410256624221802
12,0.4904356523827239,0.7532923817634583,0.6723428010940552,0.6153846383094788
13,0.43291646888206053,0.7848990559577942,0.6444516986608505,0.6153846383094788
14,0.39261100967447243,0.7998244166374207,0.6546722799539566,0.6153846383094788
15,0.43992412043409745,0.8024582862854004,1.079677665233612,0.5128205418586731
16,0.44359618790083,0.7840210795402527,0.7446096347644925,0.6410256624221802
17,0.3554469137419979,0.8156277537345886,0.6797132239677012,0.6410256624221802
18,0.38859282671050593,0.8094819784164429,0.8188994351774455,0.6410256624221802
19,0.5270492838812875,0.7374890446662903,0.6965260773897171,0.6410256624221802
20,0.4358283641090343,0.7936786413192749,1.0427584648132324,0.5641025900840759
21,0.46776938058071205,0.7805092334747314,0.647594602406025,0.7179487347602844
22,0.45583185717671904,0.7787532806396484,0.5535044819116592,0.6666666865348816
23,0.36050941531995795,0.8050922155380249,0.767105950601399,0.6666666865348816
24,0.30848455046127726,0.8446004986763,0.7641227809712291,0.7692307829856873
25,0.3023184981845137,0.8577699661254883,1.0014019142836332,0.6410256624221802
26,0.27364108215047084,0.8770851492881775,0.8341369261033833,0.6410256624221802
27,0.3565375755143749,0.8235294222831726,0.5742441359907389,0.7179487347602844
28,0.3195571710804959,0.85601407289505,0.5734309894032776,0.692307710647583
29,0.4173829804558854,0.8252853155136108,1.6021384954452516,0.6153846383094788
30,0.3295882030722353,0.8472344279289246,0.619962377846241,0.692307710647583
31,0.30037089781119275,0.8744512796401978,0.6298280496150255,0.7435897588729858
32,0.236563688355752,0.9007901549339294,0.631491144746542,0.7692307829856873
33,0.24520391842571798,0.892010509967804,0.8256438449025154,0.6153846383094788
34,0.30286603090776637,0.8753292560577393,0.8683251559734344,0.6666666865348816
35,0.31848162576764616,0.8612818121910095,0.5486173465847969,0.7692307829856873
36,0.21076657809317112,0.9095697999000549,0.766819828748703,0.7179487347602844
37,0.2290185620370028,0.901668131351471,0.8345691300928593,0.8205128312110901
38,0.17927879888981163,0.9271290898323059,1.170532375574112,0.7179487347602844
39,0.3332903573510947,0.863915741443634,0.7625102393329144,0.6410256624221802
40,0.1815376813048041,0.9227392673492432,0.9715757644735277,0.7692307829856873
41,0.21313350078148338,0.9104477763175964,0.6409663302823901,0.7179487347602844
42,0.19715139540433363,0.9174714684486389,0.7685542316175997,0.8461538553237915
43,0.23136007435085787,0.9227392673492432,1.957115077972412,0.43589743971824646
44,0.2681720306693049,0.9025461077690125,0.6684468802064657,0.7948718070983887
45,0.15419052092202165,0.9464442729949951,1.282786377519369,0.7435897588729858
46,0.2316478847369708,0.9157155156135559,0.6998729793354869,0.7692307829856873
47,0.1069569397828431,0.9578577876091003,0.7773182353004813,0.7692307829856873
48,0.08352597577210802,0.9692713022232056,0.9928210468962788,0.7692307829856873
49,0.29532864771236284,0.8999121785163879,0.7602742813527584,0.7435897588729858
50,0.08845886154347783,0.9727831482887268,0.9341796040534973,0.692307710647583
51,0.053418730690072365,0.9798068404197693,1.1373999645933508,0.692307710647583
52,0.03731748490867863,0.9912203550338745,1.0652479612268508,0.7435897588729858
53,0.04516545097893951,0.9833186864852905,0.9243552431464195,0.7692307829856873
54,0.24612899972256141,0.9139596223831177,0.8484892367385328,0.7435897588729858
55,0.157483525824948,0.9473221898078918,0.8609265964478254,0.7948718070983887
